Pic_id,MetaphorOccurrence,TargetCategory,SourceCategory,SentimentCategory
277.jpg,1,7,12,1
2770.jpg,0,,,1
2771.jpg,1,12,11,1
2772.jpg,1,12,3,-1
2773.jpg,1,12,10,1
2774.jpg,1,12,11,0
2775.jpg,1,5,12,1
2776.jpg,1,13,12,-1
2777.jpg,0,,,1
2778.jpg,0,,,1
2779.jpg,1,9,12,1
278.jpg,0,,,1
2780.jpg,0,,,-1
2781.jpg,0,,,0
2782.jpg,1,11,12,-1
2783.jpg,0,,,1
2784.jpg,0,,,0
2785.jpg,1,12,13,-1
2786.jpg,1,12,12,1
2787.jpg,0,,,-1
2788.jpg,1,12,11,1
2789.jpg,0,,,1
279.jpg,1,10,10,-1
2790.jpg,1,9,12,1
2791.jpg,1,5,12,-1
2792.jpg,0,,,0
2793.jpg,0,,,0
2794.jpg,1,9,9,1
2795.jpg,1,4,3,0
2796.jpg,1,9,3,-1
2797.jpg,0,,,1
2798.jpg,1,9,3,-1
2799.jpg,1,12,12,-1
28.jpg,0,,,1
280.jpg,0,,,0
2800.jpg,0,,,0
2801.jpg,1,12,11,0
2802.jpg,1,12,13,1
2803.jpg,1,12,11,-1
2804.jpg,0,,,1
2805.jpg,0,,,1
2806.jpg,1,10,11,-1
2807.jpg,0,,,0
2808.jpg,0,,,0
2809.jpg,1,12,10,0
281.jpg,1,5,11,0
2810.jpg,0,,,1
2811.jpg,0,,,1
2812.jpg,0,,,0
2813.jpg,0,,,1
2814.jpg,1,10,12,-1
2815.jpg,0,,,1
2816.jpg,0,,,0
2817.jpg,0,,,0
2818.jpg,0,,,1
2819.jpg,0,,,1
282.jpg,0,,,0
2820.jpg,1,10,11,1
2821.jpg,0,,,1
2822.jpg,1,12,13,1
2823.jpg,0,,,0
2824.jpg,1,12,11,1
2825.jpg,0,,,1
2826.jpg,1,10,3,-1
2827.jpg,0,,,1
2828.jpg,0,,,1
2829.jpg,1,11,10,-1
283.jpg,0,,,1
2830.jpg,0,,,0
2831.jpg,0,,,1
2832.jpg,0,,,1
2833.jpg,0,,,1
2834.jpg,0,,,0
2835.jpg,0,,,0
2836.jpg,1,10,12,0
2837.jpg,0,,,1
2838.jpg,0,,,1
2839.jpg,0,,,1
284.jpg,1,12,12,0
2840.jpg,0,,,1
2841.jpg,1,12,10,1
2842.jpg,1,9,12,-1
2843.jpg,0,,,1
2844.jpg,0,,,1
2845.jpg,1,5,7,0
2846.jpg,0,,,1
2847.jpg,0,,,-1
2848.jpg,1,12,12,-1
2849.jpg,0,,,1
285.jpg,0,,,1
2850.jpg,1,4,12,-1
2851.jpg,0,,,1
2852.jpg,0,,,-1
2853.jpg,0,,,0
2854.jpg,1,12,11,1
2855.jpg,1,12,10,-1
2856.jpg,1,11,7,0
2857.jpg,1,10,11,1
2858.jpg,0,,,1
2859.jpg,0,,,1
286.jpg,0,,,0
2860.jpg,1,9,3,-1
2861.jpg,0,,,-1
2862.jpg,1,12,12,-1
2863.jpg,0,,,1
2864.jpg,0,,,1
2865.jpg,0,,,1
2866.jpg,1,11,5,-1
2867.jpg,0,,,1
2868.jpg,0,,,1
2869.jpg,0,,,1
287.jpg,0,,,-1
2870.jpg,1,10,11,-1
2871.jpg,0,,,1
2872.jpg,0,,,0
2873.jpg,0,,,-1
2874.jpg,0,,,0
2875.jpg,0,,,-1
2876.jpg,1,12,5,1
2877.jpg,0,,,1
2878.jpg,1,12,12,0
2879.jpg,0,,,1
288.jpg,1,12,11,0
2880.jpg,1,12,12,-1
2881.jpg,1,9,3,1
2882.jpg,0,,,1
2883.jpg,0,,,-1
2884.jpg,1,8,12,1
2885.jpg,0,,,0
2886.jpg,1,12,11,1
2887.jpg,1,11,11,1
2888.jpg,0,,,0
2889.jpg,1,10,11,0
289.jpg,0,,,-1
2890.jpg,1,9,3,1
2891.jpg,1,9,12,-1
2892.jpg,0,,,1
2893.jpg,1,2,12,0
2894.jpg,0,,,0
2895.jpg,0,,,1
2896.jpg,0,,,-1
2897.jpg,1,9,3,-1
2898.jpg,1,12,12,0
2899.jpg,1,12,12,-1
29.jpg,0,,,-1
290.jpg,0,,,0
2900.jpg,1,12,12,1
2901.jpg,0,,,0
2902.jpg,1,9,12,-1
2903.jpg,1,12,12,-1
2904.jpg,0,,,1
2905.jpg,0,,,0
2906.jpg,0,,,1
2907.jpg,1,11,8,-1
2908.jpg,0,,,0
2909.jpg,1,12,12,-1
291.jpg,0,,,1
2910.jpg,0,,,-1
2911.jpg,1,4,12,-1
2912.jpg,0,,,1
2913.jpg,1,9,12,-1
2914.jpg,1,12,8,1
2915.jpg,0,,,0
2916.jpg,0,,,0
2917.jpg,1,11,8,1
2918.jpg,0,,,1
2919.jpg,1,11,12,-1
292.jpg,0,,,1
2920.jpg,0,,,1
2921.jpg,0,,,0
2922.jpg,0,,,1
2923.jpg,0,,,1
2924.jpg,0,,,0
2925.jpg,0,,,1
2926.jpg,1,1,12,0
2927.jpg,1,7,6,1
2928.jpg,0,,,1
2929.jpg,0,,,1
293.jpg,0,,,0
2930.jpg,0,,,0
2931.jpg,1,10,3,-1
2932.jpg,1,6,12,1
2933.jpg,0,,,1
2934.jpg,0,,,1
2935.jpg,0,,,-1
2936.jpg,0,,,0
2937.jpg,1,6,12,1
2938.jpg,0,,,0
2939.jpg,1,6,12,1
294.jpg,0,,,0
2940.jpg,0,,,0
2941.jpg,0,,,1
2942.jpg,0,,,1
2943.jpg,1,11,10,1
2944.jpg,1,5,7,1
2945.jpg,1,4,4,-1
2946.jpg,0,,,1
2947.jpg,0,,,1
2948.jpg,1,3,10,1
2949.jpg,1,7,5,0
295.jpg,1,12,10,0
2950.jpg,1,11,12,1
2951.jpg,0,,,1
2952.jpg,1,12,11,1
2953.jpg,1,12,11,1
2954.jpg,1,5,12,0
2955.jpg,1,12,11,1
2956.jpg,1,11,11,1
2957.jpg,0,,,1
2958.jpg,1,10,11,1
2959.jpg,0,,,0
296.jpg,1,11,6,1
2960.jpg,1,12,12,0
2961.jpg,1,11,12,0
2962.jpg,0,,,1
2963.jpg,0,,,1
2964.jpg,1,12,12,1
2965.jpg,0,,,1
2966.jpg,1,12,12,-1
2967.jpg,0,,,1
2968.jpg,0,,,1
2969.jpg,1,12,12,1
297.jpg,0,,,1
2970.jpg,0,,,1
2971.jpg,0,,,1
2972.jpg,0,,,1
2973.jpg,1,12,11,1
2974.jpg,0,,,1
2975.jpg,0,,,0
2976.jpg,1,3,11,1
2977.jpg,1,9,12,-1
2978.jpg,1,12,12,0
2979.jpg,1,11,6,-1
298.jpg,0,,,1
2980.jpg,1,12,6,1
2981.jpg,1,10,3,-1
2982.jpg,1,5,12,-1
2983.jpg,0,,,1
2984.jpg,0,,,1
2985.jpg,0,,,0
2986.jpg,0,,,1
2987.jpg,0,,,0
2988.jpg,0,,,1
2989.jpg,0,,,1
299.jpg,0,,,-1
2990.jpg,0,,,1
2991.jpg,0,,,-1
2992.jpg,0,,,1
2993.jpg,1,5,10,-1
2994.jpg,0,,,1
2995.jpg,1,10,2,-1
2996.jpg,0,,,1
2997.jpg,1,12,6,1
2998.jpg,0,,,0
2999.jpg,0,,,1
3.jpg,0,,,1
30.jpg,0,,,1
300.jpg,0,,,0
3000.jpg,1,12,10,-1
3001.jpg,1,7,11,-1
3002.jpg,0,,,-1
3003.jpg,1,11,10,1
3004.jpg,1,12,12,1
3005.jpg,1,12,12,1
3006.jpg,0,,,1
3007.jpg,0,,,1
3008.jpg,0,,,1
3009.jpg,0,,,1
301.jpg,0,,,1
3010.jpg,0,,,0
3011.jpg,1,12,12,-1
3012.jpg,1,12,12,0
3013.jpg,0,,,0
3014.jpg,0,,,1
3015.jpg,0,,,1
3016.jpg,0,,,1
3017.jpg,0,,,1
3018.jpg,0,,,1
3019.jpg,0,,,0
302.jpg,0,,,0
3020.jpg,1,5,3,1
3021.jpg,0,,,0
3022.jpg,0,,,1
3023.jpg,0,,,0
3024.jpg,0,,,1
3025.jpg,1,7,7,0
3026.jpg,1,9,12,-1
3027.jpg,0,,,1
3028.jpg,0,,,1
3029.jpg,0,,,0
303.jpg,0,,,1
3030.jpg,1,9,5,-1
3031.jpg,0,,,1
3032.jpg,1,4,12,1
3033.jpg,1,5,12,0
3034.jpg,0,,,1
3035.jpg,0,,,1
3036.jpg,1,5,12,1
3037.jpg,0,,,1
3038.jpg,0,,,0
3039.jpg,0,,,1
304.jpg,0,,,1
3040.jpg,0,,,1
3041.jpg,0,,,1
3042.jpg,0,,,1
3043.jpg,0,,,1
3044.jpg,0,,,1
3045.jpg,0,,,1
3046.jpg,1,11,12,-1
3047.jpg,1,12,11,1
3048.jpg,1,12,10,-1
3049.jpg,0,,,1
305.jpg,1,12,12,-1
3050.jpg,1,11,4,-1
3051.jpg,0,,,1
3052.jpg,1,2,12,-1
3053.jpg,0,,,1
3054.jpg,0,,,1
3055.jpg,0,,,0
3056.jpg,1,9,12,1
3057.jpg,1,11,12,1
3058.jpg,0,,,-1
3059.jpg,1,12,12,-1
306.jpg,1,12,10,1
3060.jpg,1,9,3,-1
3061.jpg,1,11,12,1
3062.jpg,1,11,11,1
3063.jpg,0,,,1
3064.jpg,1,12,12,0
3065.jpg,1,11,10,1
3066.jpg,0,,,1
3067.jpg,0,,,1
3068.jpg,0,,,0
3069.jpg,0,,,1
307.jpg,1,11,11,0
3070.jpg,1,6,11,1
3071.jpg,1,9,12,1
3072.jpg,0,,,1
3073.jpg,0,,,1
3074.jpg,0,,,1
3075.jpg,0,,,0
3076.jpg,0,,,0
3077.jpg,1,5,12,0
3078.jpg,1,9,3,-1
3079.jpg,0,,,1
308.jpg,1,4,12,0
3080.jpg,0,,,1
3081.jpg,0,,,1
3082.jpg,0,,,1
3083.jpg,0,,,0
3084.jpg,1,12,4,0
3085.jpg,0,,,1
3086.jpg,0,,,1
3087.jpg,1,5,8,-1
3088.jpg,0,,,-1
3089.jpg,1,4,8,-1
309.jpg,0,,,1
3090.jpg,1,5,11,1
3091.jpg,0,,,-1
3092.jpg,0,,,1
3093.jpg,0,,,-1
3094.jpg,0,,,0
3095.jpg,0,,,1
3096.jpg,1,11,10,0
3097.jpg,0,,,0
3098.jpg,0,,,-1
3099.jpg,1,12,12,0
31.jpg,1,12,11,1
310.jpg,0,,,-1
3100.jpg,1,10,12,1
3101.jpg,1,3,12,-1
3102.jpg,1,7,12,-1
3103.jpg,0,,,-1
3104.jpg,0,,,0
3105.jpg,1,11,11,1
3106.jpg,0,,,0
3107.jpg,1,3,11,1
3108.jpg,0,,,1
3109.jpg,0,,,1
311.jpg,0,,,0
3110.jpg,0,,,1
3111.jpg,0,,,1
3112.jpg,0,,,0
3113.jpg,0,,,1
3114.jpg,0,,,1
3115.jpg,0,,,1
3116.jpg,0,,,1
3117.jpg,1,12,4,1
3118.jpg,1,11,10,0
3119.jpg,1,12,12,1
312.jpg,0,,,0
3120.jpg,0,,,1
3121.jpg,0,,,1
3122.jpg,0,,,1
3123.jpg,1,10,10,1
3124.jpg,1,11,9,0
3125.jpg,1,10,10,-1
3126.jpg,1,3,12,1
3127.jpg,0,,,1
3128.jpg,0,,,-1
3129.jpg,1,12,12,0
313.jpg,0,,,1
3130.jpg,0,,,0
3131.jpg,1,5,11,1
3132.jpg,1,11,11,0
3133.jpg,1,12,12,0
3134.jpg,0,,,1
3135.jpg,1,12,12,1
3136.jpg,0,,,0
3137.jpg,0,,,0
3138.jpg,1,12,3,1
3139.jpg,1,11,8,-1
314.jpg,1,12,12,1
3140.jpg,0,,,-1
3141.jpg,0,,,1
3142.jpg,1,12,8,1
3143.jpg,1,12,12,1
3144.jpg,0,,,0
3145.jpg,0,,,1
3146.jpg,1,12,11,1
3147.jpg,0,,,1
3148.jpg,0,,,1
3149.jpg,1,12,12,1
315.jpg,1,12,3,-1
3150.jpg,0,,,0
3151.jpg,1,12,11,1
3152.jpg,1,12,12,1
3153.jpg,0,,,0
3154.jpg,1,12,12,0
3155.jpg,0,,,1
3156.jpg,0,,,0
3157.jpg,0,,,-1
3158.jpg,0,,,1
3159.jpg,0,,,0
316.jpg,0,,,0
3160.jpg,1,12,12,-1
3161.jpg,1,11,12,1
3162.jpg,0,,,1
3163.jpg,1,7,11,1
3164.jpg,1,12,12,1
3165.jpg,1,12,12,1
3166.jpg,0,,,0
3167.jpg,0,,,0
3168.jpg,0,,,1
3169.jpg,0,,,0
317.jpg,1,3,8,1
3170.jpg,0,,,0
3171.jpg,1,8,12,-1
3172.jpg,1,5,12,1
3173.jpg,1,12,12,-1
3174.jpg,0,,,1
3175.jpg,0,,,1
3176.jpg,1,5,12,0
3177.jpg,1,12,12,1
3178.jpg,0,,,1
3179.jpg,1,9,3,-1
318.jpg,0,,,1
3180.jpg,0,,,0
3181.jpg,0,,,1
3182.jpg,1,4,3,-1
3183.jpg,0,,,-1
3184.jpg,0,,,1
3185.jpg,1,12,12,0
3186.jpg,0,,,-1
3187.jpg,1,12,12,1
3188.jpg,0,,,-1
3189.jpg,1,12,12,1
319.jpg,1,12,11,-1
3190.jpg,1,11,12,-1
3191.jpg,0,,,1
3192.jpg,0,,,1
3193.jpg,0,,,1
3194.jpg,0,,,1
3195.jpg,0,,,1
3196.jpg,0,,,-1
3197.jpg,1,10,11,-1
3198.jpg,0,,,1
3199.jpg,1,6,11,0
32.jpg,1,11,11,1
320.jpg,0,,,0
3200.jpg,1,10,11,1
3201.jpg,0,,,0
3202.jpg,0,,,1
3203.jpg,1,12,11,0
3204.jpg,1,9,12,1
3205.jpg,1,3,11,0
3206.jpg,0,,,1
3207.jpg,0,,,0
3208.jpg,1,12,11,1
3209.jpg,1,12,10,-1
321.jpg,0,,,0
3210.jpg,1,5,11,1
3211.jpg,1,2,2,-1
3212.jpg,1,9,12,-1
3213.jpg,1,11,12,1
3214.jpg,0,,,1
3215.jpg,1,12,11,0
3216.jpg,0,,,1
3217.jpg,1,12,12,0
3218.jpg,0,,,1
3219.jpg,0,,,-1
322.jpg,0,,,0
3220.jpg,0,,,1
3221.jpg,0,,,-1
3222.jpg,0,,,1
3223.jpg,1,3,12,1
3224.jpg,0,,,0
3225.jpg,0,,,1
3226.jpg,1,7,10,1
3227.jpg,0,,,1
3228.jpg,0,,,0
3229.jpg,0,,,0
323.jpg,0,,,1
3230.jpg,0,,,1
3231.jpg,1,12,12,-1
3232.jpg,0,,,1
3233.jpg,0,,,-1
3234.jpg,1,11,12,1
3235.jpg,1,7,12,-1
3236.jpg,1,7,3,-1
3237.jpg,1,3,8,-1
3238.jpg,1,9,3,1
3239.jpg,1,7,11,-1
324.jpg,0,,,0
3240.jpg,1,12,12,1
3241.jpg,0,,,1
3242.jpg,0,,,0
3243.jpg,1,12,7,1
3244.jpg,0,,,1
3245.jpg,0,,,0
3246.jpg,1,12,12,0
3247.jpg,0,,,0
3248.jpg,1,12,9,1
3249.jpg,0,,,1
325.jpg,1,5,11,0
3250.jpg,1,12,3,-1
3251.jpg,0,,,1
3252.jpg,1,7,12,0
3253.jpg,1,4,12,1
3254.jpg,0,,,0
3255.jpg,1,11,11,1
3256.jpg,1,11,12,-1
3257.jpg,1,12,10,0
3258.jpg,1,12,12,1
3259.jpg,0,,,1
326.jpg,0,,,0
3260.jpg,0,,,0
3261.jpg,1,5,4,-1
3262.jpg,1,10,10,-1
3263.jpg,0,,,0
3264.jpg,1,12,6,-1
3265.jpg,1,9,12,-1
3266.jpg,0,,,0
3267.jpg,0,,,1
3268.jpg,1,12,12,1
3269.jpg,0,,,0
327.jpg,1,11,10,1
3270.jpg,1,11,12,-1
3271.jpg,1,12,2,1
3272.jpg,1,12,6,1
3273.jpg,1,12,11,-1
3274.jpg,0,,,-1
3275.jpg,1,7,11,1
3276.jpg,1,9,3,1
3277.jpg,1,6,12,0
3278.jpg,1,10,10,1
3279.jpg,0,,,0
328.jpg,0,,,1
3280.jpg,1,5,7,-1
3281.jpg,0,,,-1
3282.jpg,0,,,1
3283.jpg,1,5,3,-1
3284.jpg,1,2,10,0
3285.jpg,0,,,1
3286.jpg,1,12,12,0
3287.jpg,0,,,1
3288.jpg,0,,,1
3289.jpg,1,12,12,-1
329.jpg,0,,,1
3290.jpg,1,11,12,-1
3291.jpg,1,5,4,-1
3292.jpg,1,4,11,1
3293.jpg,0,,,0
3294.jpg,0,,,0
3295.jpg,0,,,1
3296.jpg,1,12,12,-1
3297.jpg,0,,,1
3298.jpg,1,12,12,0
3299.jpg,1,11,12,1
33.jpg,1,12,13,1
330.jpg,0,,,-1
3300.jpg,0,,,1
3301.jpg,1,12,12,-1
3302.jpg,1,9,12,-1
3303.jpg,1,12,10,1
3304.jpg,1,3,12,-1
3305.jpg,1,3,11,1
3306.jpg,0,,,-1
3307.jpg,1,11,12,1
3308.jpg,1,11,12,0
3309.jpg,0,,,1
331.jpg,0,,,0
3310.jpg,1,12,12,1
3311.jpg,0,,,0
3312.jpg,0,,,1
3313.jpg,1,9,9,-1
3314.jpg,0,,,1
3315.jpg,0,,,1
3316.jpg,1,12,12,-1
3317.jpg,0,,,1
3318.jpg,0,,,0
3319.jpg,0,,,0
332.jpg,0,,,0
3320.jpg,1,5,11,1
3321.jpg,1,9,11,-1
3322.jpg,1,12,7,-1
3323.jpg,1,10,6,-1
3324.jpg,1,8,11,-1
3325.jpg,1,12,2,0
3326.jpg,1,10,11,1
3327.jpg,1,12,11,1
3328.jpg,0,,,1
3329.jpg,1,12,12,-1
333.jpg,0,,,1
3330.jpg,0,,,1
3331.jpg,0,,,1
3332.jpg,0,,,1
3333.jpg,1,4,4,1
3334.jpg,0,,,1
3335.jpg,0,,,1
3336.jpg,0,,,0
3337.jpg,1,11,12,1
3338.jpg,1,11,12,0
3339.jpg,1,10,10,-1
334.jpg,1,12,11,1
3340.jpg,1,5,12,0
3341.jpg,1,11,12,1
3342.jpg,1,12,7,-1
3343.jpg,1,12,11,1
3344.jpg,0,,,1
3345.jpg,0,,,1
3346.jpg,1,12,12,-1
3347.jpg,1,5,7,1
3348.jpg,0,,,1
3349.jpg,1,10,10,-1
335.jpg,1,12,10,0
3350.jpg,0,,,1
3351.jpg,0,,,0
3352.jpg,0,,,0
3353.jpg,1,12,10,-1
3354.jpg,1,7,5,-1
3355.jpg,0,,,1
3356.jpg,0,,,0
3357.jpg,1,4,11,1
3358.jpg,0,,,0
3359.jpg,0,,,0
336.jpg,0,,,1
3360.jpg,1,7,11,-1
3361.jpg,1,11,7,1
3362.jpg,1,12,11,1
3363.jpg,1,11,3,1
3364.jpg,1,12,11,1
3365.jpg,0,,,1
3366.jpg,1,11,12,1
3367.jpg,1,8,5,-1
3368.jpg,1,12,11,1
3369.jpg,0,,,1
337.jpg,1,12,11,0
3370.jpg,0,,,1
3371.jpg,1,9,12,0
3372.jpg,0,,,1
3373.jpg,0,,,1
3374.jpg,1,12,6,1
3375.jpg,1,7,12,0
3376.jpg,1,11,12,1
3377.jpg,1,12,12,-1
3378.jpg,0,,,-1
3379.jpg,1,8,5,0
338.jpg,0,,,1
3380.jpg,1,11,3,-1
3381.jpg,1,3,12,-1
3382.jpg,1,6,4,1
3383.jpg,0,,,1
3384.jpg,0,,,1
3385.jpg,1,10,10,0
3386.jpg,0,,,1
3387.jpg,0,,,1
3388.jpg,0,,,0
3389.jpg,0,,,1
339.jpg,0,,,1
3390.jpg,1,3,12,1
3391.jpg,1,11,12,0
3392.jpg,1,12,2,1
3393.jpg,0,,,0
3394.jpg,1,12,5,0
3395.jpg,1,9,12,-1
3396.jpg,1,3,12,0
3397.jpg,0,,,1
3398.jpg,1,11,12,1
3399.jpg,0,,,1
34.jpg,1,11,3,1
340.jpg,1,9,11,0
3400.jpg,0,,,0
3401.jpg,1,11,12,1
3402.jpg,1,9,3,1
3403.jpg,0,,,0
3404.jpg,0,,,1
3405.jpg,0,,,0
3406.jpg,1,10,4,0
3407.jpg,0,,,0
3408.jpg,1,12,3,0
3409.jpg,1,12,12,1
341.jpg,0,,,0
3410.jpg,1,12,9,1
3411.jpg,1,12,12,1
3412.jpg,1,11,3,-1
3413.jpg,1,12,12,-1
3414.jpg,1,12,11,1
3415.jpg,0,,,1
3416.jpg,0,,,1
3417.jpg,1,7,6,0
3418.jpg,0,,,1
3419.jpg,1,12,12,1
342.jpg,1,11,11,1
3420.jpg,1,11,12,1
3421.jpg,1,7,4,-1
3422.jpg,0,,,0
3423.jpg,1,7,11,1
3424.jpg,0,,,1
3425.jpg,1,12,12,1
3426.jpg,1,12,12,0
3427.jpg,0,,,1
3428.jpg,1,11,11,0
3429.jpg,1,6,12,1
343.jpg,0,,,0
3430.jpg,1,12,9,1
3431.jpg,1,12,12,-1
3432.jpg,0,,,0
3433.jpg,1,11,11,1
3434.jpg,0,,,1
3435.jpg,0,,,0
3436.jpg,1,11,4,-1
3437.jpg,0,,,-1
3438.jpg,1,11,12,1
3439.jpg,1,8,8,0
344.jpg,1,12,12,0
3440.jpg,1,12,12,1
3441.jpg,1,12,11,1
3442.jpg,1,12,12,0
3443.jpg,1,11,10,1
3444.jpg,0,,,0
3445.jpg,1,12,3,-1
3446.jpg,0,,,0
3447.jpg,1,12,12,0
3448.jpg,0,,,0
3449.jpg,1,12,6,1
345.jpg,1,12,11,1
3450.jpg,1,9,3,1
3451.jpg,1,8,12,1
3452.jpg,1,7,12,1
3453.jpg,1,12,8,-1
3454.jpg,1,12,11,-1
3455.jpg,1,12,12,1
3456.jpg,1,6,12,1
3457.jpg,0,,,0
3458.jpg,0,,,1
3459.jpg,0,,,0
346.jpg,1,11,12,1
3460.jpg,1,12,2,1
3461.jpg,1,12,11,0
3462.jpg,1,12,11,1
3463.jpg,1,12,6,0
3464.jpg,1,11,10,1
3465.jpg,0,,,-1
3466.jpg,1,7,7,0
3467.jpg,1,11,8,-1
3468.jpg,1,12,12,0
3469.jpg,1,11,8,1
347.jpg,1,12,12,-1
3470.jpg,1,12,7,1
3471.jpg,0,,,-1
3472.jpg,0,,,1
3473.jpg,1,6,5,1
3474.jpg,1,12,9,-1
3475.jpg,0,,,0
3476.jpg,0,,,0
3477.jpg,1,9,12,-1
3478.jpg,1,11,11,-1
3479.jpg,1,10,7,0
348.jpg,1,12,6,-1
3480.jpg,0,,,0
3481.jpg,0,,,1
3482.jpg,0,,,1
3483.jpg,1,12,12,1
3484.jpg,1,12,5,0
3485.jpg,1,9,11,-1
3486.jpg,1,9,7,1
3487.jpg,1,9,3,1
3488.jpg,1,12,12,-1
3489.jpg,1,9,3,-1
349.jpg,0,,,0
3490.jpg,1,11,12,0
3491.jpg,1,8,12,1
3492.jpg,1,11,11,1
3493.jpg,1,11,6,1
3494.jpg,1,11,3,1
3495.jpg,1,11,5,-1
3496.jpg,0,,,0
3497.jpg,0,,,1
3498.jpg,1,12,9,1
3499.jpg,1,12,4,1
35.jpg,0,,,-1
350.jpg,1,7,11,0
3500.jpg,1,12,12,0
3501.jpg,0,,,1
3502.jpg,1,7,7,1
3503.jpg,1,11,10,1
3504.jpg,0,,,0
3505.jpg,0,,,0
3506.jpg,0,,,0
3507.jpg,1,11,12,1
3508.jpg,1,12,12,1
3509.jpg,0,,,1
351.jpg,1,12,11,1
3510.jpg,1,12,2,1
3511.jpg,1,6,9,1
3512.jpg,1,11,6,1
3513.jpg,1,12,12,-1
3514.jpg,1,2,11,1
3515.jpg,1,12,12,1
3516.jpg,1,11,9,1
3517.jpg,1,11,12,1
3518.jpg,0,,,1
3519.jpg,1,12,12,0
352.jpg,0,,,0
3520.jpg,0,,,-1
3521.jpg,1,12,9,1
3522.jpg,1,8,4,1
3523.jpg,0,,,0
3524.jpg,0,,,1
3525.jpg,1,5,11,1
3526.jpg,1,8,8,1
3527.jpg,0,,,-1
3528.jpg,1,11,11,1
3529.jpg,1,12,12,0
353.jpg,1,12,12,-1
3530.jpg,0,,,1
3531.jpg,0,,,1
3532.jpg,0,,,1
3533.jpg,0,,,1
3534.jpg,1,12,12,-1
3535.jpg,0,,,-1
3536.jpg,1,6,11,1
3537.jpg,1,9,9,1
3538.jpg,0,,,0
3539.jpg,1,12,12,-1
354.jpg,1,11,10,1
3540.jpg,1,12,11,0
3541.jpg,1,4,9,-1
3542.jpg,0,,,1
3543.jpg,1,12,12,0
3544.jpg,1,9,3,1
3545.jpg,0,,,1
3546.jpg,0,,,1
3547.jpg,1,7,12,1
3548.jpg,1,11,12,1
3549.jpg,1,9,11,1
355.jpg,1,12,12,0
3550.jpg,1,10,12,-1
3551.jpg,0,,,-1
3552.jpg,0,,,1
3553.jpg,1,11,9,-1
3554.jpg,0,,,0
3555.jpg,1,12,11,1
3556.jpg,1,11,3,-1
3557.jpg,1,7,11,-1
3558.jpg,0,,,1
3559.jpg,1,6,12,1
356.jpg,0,,,0
3560.jpg,1,11,12,0
3561.jpg,0,,,1
3562.jpg,1,12,12,1
3563.jpg,1,9,9,1
3564.jpg,0,,,1
3565.jpg,1,9,12,-1
3566.jpg,1,12,12,1
3567.jpg,1,12,12,1
3568.jpg,1,6,11,0
3569.jpg,1,7,12,0
357.jpg,0,,,1
3570.jpg,1,6,12,1
3571.jpg,0,,,0
3572.jpg,0,,,0
3573.jpg,0,,,1
3574.jpg,1,12,12,1
3575.jpg,1,12,8,0
3576.jpg,0,,,0
3577.jpg,0,,,-1
3578.jpg,0,,,0
3579.jpg,1,12,12,0
358.jpg,1,11,10,0
3580.jpg,1,12,11,1
3581.jpg,0,,,1
3582.jpg,1,12,11,1
3583.jpg,1,12,10,0
3584.jpg,0,,,1
3585.jpg,1,11,11,1
3586.jpg,0,,,1
3587.jpg,1,12,11,1
3588.jpg,0,,,1
3589.jpg,1,12,11,1
359.jpg,1,12,11,0
3590.jpg,0,,,1
3591.jpg,1,11,11,1
3592.jpg,1,12,4,1
3593.jpg,0,,,1
3594.jpg,0,,,1
3595.jpg,1,11,11,1
3596.jpg,1,11,5,1
3597.jpg,1,3,4,1
3598.jpg,1,3,4,1
3599.jpg,0,,,1
36.jpg,0,,,1
360.jpg,1,11,12,1
3600.jpg,1,11,11,1
3601.jpg,1,9,10,-1
3602.jpg,1,12,12,1
3603.jpg,0,,,0
3604.jpg,1,12,7,-1
3605.jpg,0,,,1
3606.jpg,1,12,4,-1
3607.jpg,1,9,12,0
3608.jpg,1,12,9,1
3609.jpg,1,12,12,0
361.jpg,0,,,0
3610.jpg,0,,,1
3611.jpg,1,12,12,-1
3612.jpg,1,12,12,-1
3613.jpg,1,6,3,-1
3614.jpg,1,11,12,0
3615.jpg,1,3,8,-1
3616.jpg,1,5,12,0
3617.jpg,1,12,12,1
3618.jpg,1,12,5,1
3619.jpg,0,,,1
362.jpg,0,,,0
3620.jpg,0,,,0
3621.jpg,1,12,12,0
3622.jpg,1,12,11,0
3623.jpg,1,12,12,1
3624.jpg,1,12,12,1
3625.jpg,1,12,12,0
3626.jpg,0,,,1
3627.jpg,0,,,1
3628.jpg,1,12,6,1
3629.jpg,0,,,1
363.jpg,0,,,0
3630.jpg,1,12,12,-1
3631.jpg,0,,,0
3632.jpg,0,,,-1
3633.jpg,1,12,12,0
3634.jpg,0,,,1
3635.jpg,1,5,6,1
3636.jpg,1,12,11,1
3637.jpg,1,12,11,1
3638.jpg,1,4,12,-1
3639.jpg,1,12,11,-1
364.jpg,1,11,12,1
3640.jpg,1,11,11,1
3641.jpg,1,11,5,1
3642.jpg,1,12,11,1
3643.jpg,0,,,1
3644.jpg,1,10,4,1
3645.jpg,1,6,12,1
3646.jpg,0,,,0
3647.jpg,1,11,6,1
3648.jpg,1,12,2,0
3649.jpg,0,,,1
365.jpg,0,,,0
3650.jpg,0,,,1
3651.jpg,1,11,10,1
3652.jpg,1,4,8,-1
3653.jpg,1,4,8,-1
3654.jpg,1,9,11,1
3655.jpg,1,12,12,1
3656.jpg,0,,,-1
3657.jpg,1,6,12,0
