Pic_id,Pic_url,MetaphorOccurrence,TargetCategory,SourceCategory,SentimentCategory
3878.jpg,"https://img2.baidu.com/it/u=2337732769,1987657372&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,12,12,-1
3879.jpg,"https://img0.baidu.com/it/u=3328356629,3484258876&fm=253&fmt=auto&app=138&f=JPEG?w=723&h=500",1,9,9,-1
388.jpg,"https://img2.baidu.com/it/u=3423759354,451875202&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=728",0,,,0
3880.jpg,"https://img0.baidu.com/it/u=1594424599,4107165426&fm=253&fmt=auto&app=138&f=JPEG?w=889&h=500",0,,,0
3881.jpg,"https://img0.baidu.com/it/u=350003094,1485868294&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,9,10,-1
3882.jpg,http://pic.ntimg.cn/file/20190118/20180988_162818017000_2.jpg,0,,,0
3883.jpg,"https://img2.baidu.com/it/u=3983937411,2307556804&fm=253&fmt=auto&app=138&f=PNG?w=500&h=708",1,5,12,1
3884.jpg,"https://img0.baidu.com/it/u=247280764,1835131364&fm=253&fmt=auto&app=138&f=JPEG?w=1000&h=500",1,12,11,1
3885.jpg,"https://img2.baidu.com/it/u=3433210297,1015699985&fm=253&fmt=auto&app=138&f=PNG?w=500&h=500",0,,,0
3886.jpg,http://img.aiimg.com/uploads/allimg/200827/1-200RH31918.jpg,0,,,1
3887.jpg,"https://img0.baidu.com/it/u=2919826029,974450076&fm=253&fmt=auto&app=138&f=JPEG?w=336&h=500",0,,,1
3888.jpg,https://img-qn-0.51miz.com/preview/muban/00/00/28/75/M-287568-93A68753.jpg,0,,,-1
3889.jpg,"https://img1.baidu.com/it/u=751300364,2425004102&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,5,12,0
389.jpg,"http://t14.baidu.com/it/u=403429452,1181302200&fm=224&app=112&f=JPEG?w=500&h=500",1,11,12,0
3890.jpg,"https://img0.baidu.com/it/u=3130755426,1224821937&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,0
3891.jpg,"https://img1.baidu.com/it/u=3611751128,740769227&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=714",1,9,10,-1
3892.jpg,"https://img0.baidu.com/it/u=2809064261,84981421&fm=253&fmt=auto&app=138&f=JPEG?w=480&h=614",0,,,1
3893.jpg,"https://img2.baidu.com/it/u=3300321659,640921642&fm=253&fmt=auto&app=138&f=JPEG?w=991&h=257",0,,,1
3894.jpg,https://img.redocn.com/sheji/20150313/guanaiertonggongyihaibaosheji_4005356.jpg,1,6,11,1
3895.jpg,"http://t13.baidu.com/it/u=2428215332,1262255837&fm=224&app=112&f=JPEG?w=500&h=500",1,12,12,-1
3896.jpg,"https://img1.baidu.com/it/u=41969953,1601727850&fm=253&fmt=auto&app=138&f=JPEG?w=707&h=500",1,12,12,-1
3897.jpg,"https://img0.baidu.com/it/u=2733736122,1305205869&fm=253&fmt=auto&app=138&f=JPEG?w=752&h=500",1,12,7,0
3898.jpg,"https://img2.baidu.com/it/u=3791532245,1452921071&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,11,11,0
3899.jpg,http://img.aiimg.com/uploads/userup/1109/291133334455.jpg,1,10,7,0
39.jpg,"https://img2.baidu.com/it/u=3123328081,1036198441&fm=253&fmt=auto&app=120&f=JPEG?w=640&h=1280",0,,,1
390.jpg,http://img.tupian114.com/20150424/1009046286.jpg,0,,,-1
3900.jpg,https://bpic.588ku.com/templet_water_pic/19/07/27/9c2db425cd67270fde0817d6b01edf24.jpg!/fw/750/unsharp/true/compress/true,0,,,1
3901.jpg,"https://img1.baidu.com/it/u=1304648362,2602011513&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",1,12,10,-1
3902.jpg,https://img.zcool.cn/community/019cae5d8cd958a8012060bea24a4a.jpg@1280w_1l_2o_100sh.jpg,1,3,11,-1
3903.jpg,"https://img0.baidu.com/it/u=2562073707,3916926710&fm=253&fmt=auto&app=138&f=JPEG?w=228&h=306",0,,,1
3904.jpg,https://pic.ntimg.cn/file/20141116/980457_162920209855_2.jpg,1,12,13,1
3905.jpg,https://img-u-3.51miz.com/preview/muban/00/00/56/31/M-563113-0A2D94BF.jpg-0.jpg,1,4,4,0
3906.jpg,"https://img2.baidu.com/it/u=251336846,3515266863&fm=253&fmt=auto&app=138&f=JPEG?w=563&h=372",1,4,10,-1
3907.jpg,"https://img2.baidu.com/it/u=334509062,3011885608&fm=253&fmt=auto&app=138&f=JPEG?w=204&h=310",1,11,12,1
3908.jpg,"https://img2.baidu.com/it/u=1953281039,2092478430&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",1,5,12,0
3909.jpg,http://img3.redocn.com/20100805/Redocn_2010080517095180.jpg,0,,,1
391.jpg,"http://t14.baidu.com/it/u=2570079844,2124409379&fm=224&app=112&f=JPEG?w=500&h=329",0,,,0
3910.jpg,"https://img1.baidu.com/it/u=3172884800,3585419342&fm=253&fmt=auto&app=138&f=JPEG?w=860&h=446",1,12,12,-1
3911.jpg,http://pic.ntimg.cn/file/20200817/12061423_230049240000_2.jpg,0,,,1
3912.jpg,https://1.s91i.faiusr.com/4/AFsI75yJARAEGAAguaHu7gUo4MKHugEwygw4gRE!800x800.png?v=1574670521117,1,12,11,-1
3913.jpg,"https://img0.baidu.com/it/u=3064708553,234389705&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=767",0,,,-1
3914.jpg,"https://img2.baidu.com/it/u=2238999938,4078122078&fm=253&fmt=auto&app=138&f=PNG?w=1531&h=500",0,,,0
3915.jpg,"https://img0.baidu.com/it/u=204503816,727228498&fm=253&fmt=auto&app=120&f=JPEG?w=1080&h=764",1,9,12,1
3916.jpg,"https://img2.baidu.com/it/u=2582457992,633622875&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=708",0,,,-1
3917.jpg,"https://img0.baidu.com/it/u=2016712561,4247900443&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",1,12,12,0
3918.jpg,"https://img1.baidu.com/it/u=2105341135,3959679061&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,1
3919.jpg,https://img.zcool.cn/community/01234d5b88c067a8012126ceff0c3e.jpg@1280w_1l_2o_100sh.jpg,1,12,11,1
392.jpg,"https://img0.baidu.com/it/u=1297548774,1584212166&fm=253&fmt=auto&app=138&f=JPEG?w=700&h=500",0,,,0
3920.jpg,"https://img1.baidu.com/it/u=1227850466,2282974831&fm=253&fmt=auto&app=138&f=JPEG?w=691&h=500",1,4,12,0
3921.jpg,http://pic.ntimg.cn/file/20190807/28964691_152908909030_2.jpg,0,,,1
3922.jpg,https://img.zcool.cn/community/01b1425972bfe3a8012193a3424aa1.jpg@1280w_1l_2o_100sh.jpg,1,7,13,1
3923.jpg,"https://img1.baidu.com/it/u=3744763199,1587483457&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",1,11,3,-1
3924.jpg,"https://img1.baidu.com/it/u=4125934847,3586601242&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=654",1,9,12,-1
3925.jpg,"https://img2.baidu.com/it/u=2532407175,2064187279&fm=253&fmt=auto&app=138&f=JPG?w=265&h=353",0,,,0
3926.jpg,"https://img0.baidu.com/it/u=2935847493,2595617968&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=700",0,,,0
3927.jpg,"https://img0.baidu.com/it/u=2786124043,1986022145&fm=253&fmt=auto&app=138&f=JPEG?w=245&h=370",1,2,10,-1
3928.jpg,"https://img0.baidu.com/it/u=1744462883,128563309&fm=253&fmt=auto&app=138&f=JPEG?w=991&h=373",0,,,0
3929.jpg,"https://img2.baidu.com/it/u=2141367843,4201969099&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,12,11,1
393.jpg,"https://img2.baidu.com/it/u=575404335,2776730207&fm=253&fmt=auto&app=120&f=JPEG?w=600&h=337",0,,,0
3930.jpg,"https://img1.baidu.com/it/u=799110257,3890213510&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=453",1,12,12,-1
3931.jpg,"https://img0.baidu.com/it/u=2586497904,1577377778&fm=253&fmt=auto&app=138&f=JPEG?w=376&h=500",1,6,3,-1
3932.jpg,https://pic.ntimg.cn/file/20200613/21374765_223107734080_2.jpg,0,,,-1
3933.jpg,"https://img0.baidu.com/it/u=1314515993,2441869269&fm=253&fmt=auto&app=138&f=JPEG?w=600&h=359",0,,,1
3934.jpg,http://img.redocn.com/shejigao/20110515/20110514_8c29fd97f7306d97e4ecTMljGf8Gx1Jl.jpg,0,,,-1
3935.jpg,"https://img0.baidu.com/it/u=275747402,2269544737&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=737",1,4,12,-1
3936.jpg,"https://img2.baidu.com/it/u=1590352950,1655653857&fm=253&fmt=auto&app=138&f=JPEG?w=264&h=460",0,,,1
3937.jpg,"https://img2.baidu.com/it/u=1287639996,67866705&fm=253&fmt=auto&app=138&f=PNG?w=721&h=500",1,11,12,-1
3938.jpg,"https://img1.baidu.com/it/u=3669846974,2927031372&fm=253&fmt=auto&app=138&f=JPEG?w=634&h=500",0,,,0
3939.jpg,https://pic.ibaotu.com/00/58/33/70F888piChUr.jpg-0.jpg!ww7002,1,9,12,-1
394.jpg,https://nwzimg.wezhan.cn/contents/sitefiles2024/10120448/images/17736347.jpg,1,11,10,1
3940.jpg,"https://img2.baidu.com/it/u=3141197452,56823859&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,12,7,-1
3941.jpg,"https://img1.baidu.com/it/u=1465198773,3628376151&fm=253&fmt=auto&app=138&f=JPEG?w=751&h=500",1,12,12,-1
3942.jpg,"https://img0.baidu.com/it/u=2235284422,941570461&fm=253&fmt=auto&app=138&f=JPEG?w=313&h=500",0,,,1
3943.jpg,"https://img2.baidu.com/it/u=131374750,2029989396&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=534",0,,,1
3944.jpg,"https://img0.baidu.com/it/u=1691095991,3825144994&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,11,10,1
3945.jpg,https://img.tukuppt.com/preview/19443452/00/19/78/5f144d05b1e841595165957.jpg-0.jpg!/fw/780/quality/90/unsharp/true/compress/true,0,,,1
3946.jpg,http://img95.699pic.com/desgin_photo/40014/4816_detail.jpg!detail860/fw/820/crop/0x1309a0a0/quality/90,1,4,10,-1
3947.jpg,"https://img1.baidu.com/it/u=3507679992,641837510&fm=253&fmt=auto&app=138&f=JPG?w=500&h=729",0,,,1
3948.jpg,"https://img0.baidu.com/it/u=1737529926,2390462092&fm=253&fmt=auto&app=138&f=PNG?w=500&h=707",1,7,5,-1
3949.jpg,"https://img1.baidu.com/it/u=1255278104,1065784597&fm=253&fmt=auto&app=138&f=JPEG?w=354&h=500",0,,,1
395.jpg,http://www.8bb.com/d/file/20190311/1552265059881160.png,0,,,0
3950.jpg,"https://img2.baidu.com/it/u=3832880757,2403602119&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=1083",0,,,0
3951.jpg,"https://img0.baidu.com/it/u=94910935,2935981268&fm=253&fmt=auto&app=138&f=JPEG?w=1000&h=500",0,,,1
3952.jpg,https://img.redocn.com/sheji/20210315/liuliancuxiaohaibao_11397959.jpg.285.jpg,0,,,0
3953.jpg,https://pic.ibaotu.com/00/03/09/52q888piCzM5.jpg-0.jpg!ww700,0,,,1
3954.jpg,"https://img2.baidu.com/it/u=3644919167,2976344218&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=576",0,,,1
3955.jpg,"http://t15.baidu.com/it/u=3055208922,765368856&fm=224&app=112&f=JPEG?w=375&h=500",0,,,1
3956.jpg,"https://img2.baidu.com/it/u=2799326904,982630394&fm=253&fmt=auto&app=138&f=JPEG?w=216&h=384",1,12,7,1
3957.jpg,"https://img2.baidu.com/it/u=2444262255,2773635446&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,1
3958.jpg,https://pic3.zhimg.com/v2-67767c36925c4d28119a629780ee7af6_r.jpg,1,12,11,1
3959.jpg,"https://img1.baidu.com/it/u=4002302524,1466358985&fm=253&fmt=auto&app=138&f=JPEG?w=600&h=399",0,,,0
396.jpg,"http://t13.baidu.com/it/u=1929904855,2190363249&fm=224&app=112&f=JPEG?w=499&h=478",0,,,-1
3960.jpg,"https://img1.baidu.com/it/u=1597741596,3475692975&fm=253&fmt=auto&app=138&f=JPEG?w=413&h=585",1,4,12,1
3961.jpg,"https://img1.baidu.com/it/u=3725539440,2690553767&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=801",1,10,12,1
3962.jpg,http://pic.ntimg.cn/file/20201028/4058904_234604190087_2.jpg,0,,,0
3963.jpg,"https://img2.baidu.com/it/u=1241537429,2027226969&fm=253&fmt=auto&app=138&f=JPEG?w=727&h=500",0,,,0
3964.jpg,https://pic.ntimg.cn/file/20170930/22554547_180045705037_2.jpg,1,12,11,1
3965.jpg,"https://img2.baidu.com/it/u=337627784,3001503668&fm=253&fmt=auto&app=138&f=JPEG?w=362&h=500",0,,,1
3966.jpg,"https://img2.baidu.com/it/u=4184525157,3179717945&fm=253&fmt=auto&app=138&f=JPEG?w=459&h=650",0,,,1
3967.jpg,"https://img0.baidu.com/it/u=2947361390,3312124704&fm=253&fmt=auto&app=138&f=PNG?w=500&h=2167",1,9,9,1
3968.jpg,"https://img0.baidu.com/it/u=2191898346,552834415&fm=253&fmt=auto&app=138&f=JPG?w=500&h=668",0,,,1
3969.jpg,http://pic.ntimg.cn/20090828/2753156_182037019922_2.jpg,1,12,12,1
397.jpg,"https://img2.baidu.com/it/u=2920321918,1004603874&fm=253&fmt=auto&app=138&f=JPEG?w=1024&h=239",0,,,-1
3970.jpg,https://img.zcool.cn/community/01fe956093842911013f4720016dd9.jpg@1280w_1l_2o_100sh.jpg,1,11,12,-1
3971.jpg,https://pic.ibaotu.com/00/00/70/86a888piCWer.jpg-2.jpg!ww7002,1,11,6,1
3972.jpg,"https://img2.baidu.com/it/u=566255869,294586714&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",0,,,1
3973.jpg,"https://img0.baidu.com/it/u=3285018397,2207343864&fm=253&fmt=auto&app=138&f=JPEG?w=991&h=475",0,,,1
3974.jpg,"https://img1.baidu.com/it/u=2218893970,2490475970&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=730",0,,,1
3975.jpg,"https://img1.baidu.com/it/u=1729098836,2113103276&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=666",1,12,11,-1
3976.jpg,"https://img1.baidu.com/it/u=3407568776,1098427184&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",1,12,12,-1
3977.jpg,"https://img0.baidu.com/it/u=2584266536,2491587859&fm=253&fmt=auto&app=138&f=JPEG?w=353&h=499",0,,,-1
3978.jpg,https://img-u-0.51miz.com/preview/templet/00/00/51/29/T-512940-F19E7309.jpg-0.jpg,0,,,1
3979.jpg,"http://t14.baidu.com/it/u=1657767669,1983929784&fm=224&app=112&f=JPEG?w=375&h=500",1,11,12,1
398.jpg,"https://img1.baidu.com/it/u=194052178,2144460517&fm=253&fmt=auto&app=138&f=JPEG?w=236&h=419",0,,,0
3980.jpg,https://img95.699pic.com/desgin_photo/40099/8532_detail.jpg!detail860/fw/820/crop/0x1309a0a0/quality/90,0,,,-1
3981.jpg,http://img3.redocn.com/20120307/Redocn_2012030701461737.jpg,0,,,1
3982.jpg,"https://img2.baidu.com/it/u=3631484988,3049596515&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",0,,,1
3983.jpg,https://pic.ntimg.cn/20120414/9398870_094941026323_2.jpg,1,12,12,1
3984.jpg,"https://img2.baidu.com/it/u=1027749479,3059174283&fm=253&fmt=auto&app=120&f=JPEG?w=650&h=304",0,,,1
3985.jpg,"https://img0.baidu.com/it/u=1545258966,3278580520&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,1
3986.jpg,https://fb-prod.oss-cn-shanghai.aliyuncs.com/image/post/32f39d18eb6f03a22b1b5135babfcb17.jpg,0,,,0
3987.jpg,http://img.qingwk.com/tkwimages/resource/global/2020/02/13/212977_32297741532_at1280x1000.jpg,0,,,0
3988.jpg,"https://img2.baidu.com/it/u=3112210722,1954429865&fm=253&fmt=auto&app=138&f=JPEG?w=506&h=500",0,,,0
3989.jpg,https://bpic.588ku.com/templet_pic/21/02/01/daa81778c418bed102f0c4e92af3d5e3.jpg!/fw/750/quality/90/unsharp/true/compress/true,1,12,4,-1
399.jpg,http://nb.wenming.cn/gzts/201708/W020170803627313032480.jpg,0,,,-1
3990.jpg,"https://img0.baidu.com/it/u=17883189,1206419179&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",0,,,1
3991.jpg,"http://img0.baidu.com/it/u=894119344,4178190945&fm=253&app=138&f=JPEG?w=500&h=667",1,5,12,-1
3992.jpg,http://pic.ntimg.cn/file/20191022/27398199_153630820001_2.jpg,1,10,11,-1
3993.jpg,"https://img0.baidu.com/it/u=2541035553,1344617517&fm=253&fmt=auto&app=138&f=JPEG?w=448&h=252",0,,,0
3994.jpg,"http://t14.baidu.com/it/u=854039652,3562906137&fm=224&app=112&f=JPEG?w=350&h=350",1,11,11,1
3995.jpg,"https://img2.baidu.com/it/u=2104714114,4082690738&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=300",0,,,1
3996.jpg,"https://img1.baidu.com/it/u=3646845939,2720515644&fm=253&fmt=auto&app=138&f=JPEG?w=1080&h=378",1,9,3,1
3997.jpg,https://img95.699pic.com/desgin_photo/40015/0901_detail.jpg!detail860/fw/820/crop/0x0a0a1309/quality/90,0,,,-1
3998.jpg,"https://img0.baidu.com/it/u=2146372778,2271882268&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,3,12,1
3999.jpg,"https://img0.baidu.com/it/u=3658613188,501115212&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=692",0,,,1
4.jpg,"https://img0.baidu.com/it/u=890380256,1045603813&fm=253&fmt=auto&app=138&f=PNG?w=500&h=753",1,12,11,1
40.jpg,"https://img0.baidu.com/it/u=3756223123,3811526951&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=724",1,12,12,-1
400.jpg,"https://img2.baidu.com/it/u=3097312516,3639065889&fm=253&fmt=auto&app=138&f=PNG?w=476&h=821",0,,,0
4000.jpg,https://socialbeta.oss-cn-hangzhou.aliyuncs.com/upload/2131-1538272340.jpg,0,,,0
4001.jpg,"http://t13.baidu.com/it/u=2162360447,1294739607&fm=224&app=112&f=JPEG?w=500&h=500",1,12,12,0
4002.jpg,https://img.zcool.cn/community/013fba580deb9ca84a0e282bc9eadd.jpg@1280w_1l_2o_100sh.jpg,1,7,5,-1
4003.jpg,"http://t15.baidu.com/it/u=4015725942,1580871478&fm=224&app=112&f=JPEG?w=500&h=500",0,,,1
4004.jpg,http://bpic.588ku.com/templet_water_img/04/85/40/588ku_465d6f3c7fd3cf07703a67476be6dc0c.jpg!/fw/350/quality/90/unsharp/true/compress/true,0,,,-1
4005.jpg,"https://img2.baidu.com/it/u=3666555982,25858773&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=714",0,,,-1
4006.jpg,"https://img2.baidu.com/it/u=768890263,3615315459&fm=253&fmt=auto&app=138&f=JPEG?w=257&h=360",0,,,1
4007.jpg,http://img.zcool.cn/community/01426458314adfa801219c771622ae.jpg@1280w_1l_2o_100sh.jpg,1,12,5,1
4008.jpg,https://img.zcool.cn/community/018462554905750000019ae9c0c571.jpg@1280w_1l_2o_100sh.jpg,1,12,12,-1
4009.jpg,https://img-u-0.51miz.com/preview/muban/00/00/28/75/M-287596-0A6AE28C.jpg,1,12,12,-1
401.jpg,"https://img1.baidu.com/it/u=303778759,3758846096&fm=253&fmt=auto&app=138&f=JPEG?w=626&h=185",0,,,0
4010.jpg,http://img95.699pic.com/desgin_photo/40097/2370_list.jpg,0,,,0
4011.jpg,https://pic.ibaotu.com/00/90/25/68d888piCB5r.jpg-1.jpg!ww7002,1,12,10,-1
4012.jpg,"https://img0.baidu.com/it/u=2937151593,3853866670&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=526",0,,,1
4013.jpg,"https://img2.baidu.com/it/u=1367782103,464075209&fm=253&fmt=auto&app=138&f=JPEG?w=384&h=500",0,,,0
4014.jpg,"https://img2.baidu.com/it/u=3539981511,3004898043&fm=253&fmt=auto&app=138&f=JPEG?w=749&h=500",1,3,12,-1
4015.jpg,"https://img1.baidu.com/it/u=638593913,3701442840&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,0
4016.jpg,"https://img1.baidu.com/it/u=1305199301,4118346016&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=718",0,,,0
4017.jpg,https://img.socialmarketings.com/article/2020/12/2020/12/1608170504617.jpeg,1,7,11,0
4018.jpg,"https://img1.baidu.com/it/u=629441128,4117192938&fm=253&fmt=auto&app=138&f=JPEG?w=210&h=500",1,12,10,-1
4019.jpg,https://bpic.588ku.com/templet_water_pic/20/05/28/34068918221d4fcd85a106e7601971ea.jpg!/fw/800/unsharp/true/compress/true,0,,,1
402.jpg,"https://img1.baidu.com/it/u=3445122853,1661920872&fm=253&fmt=auto&app=138&f=JPEG?w=845&h=500",1,12,12,1
4020.jpg,"https://img2.baidu.com/it/u=2652488390,3307475864&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=753",0,,,0
4021.jpg,https://pic.ibaotu.com/00/72/74/81q888piCvDJ.jpg-0.jpg!ww7002,1,12,11,-1
4022.jpg,"https://img2.baidu.com/it/u=142406324,3690659871&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",0,,,0
4023.jpg,"https://img0.baidu.com/it/u=3892587747,1339577384&fm=253&fmt=auto&app=138&f=JPEG?w=395&h=592",0,,,0
4024.jpg,"https://img1.baidu.com/it/u=249363351,4058155268&fm=253&fmt=auto&app=138&f=JPEG?w=719&h=500",0,,,0
4025.jpg,"https://img0.baidu.com/it/u=4146843793,3904686701&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=500",0,,,1
4026.jpg,"https://img2.baidu.com/it/u=2042929962,888560695&fm=253&fmt=auto&app=138&f=JPEG?w=285&h=473",0,,,-1
4027.jpg,"https://img0.baidu.com/it/u=1325297237,2133811221&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=313",0,,,0
4028.jpg,"https://img0.baidu.com/it/u=3172270768,2698457488&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=1021",1,5,7,1
4029.jpg,"https://img1.baidu.com/it/u=691370025,1724464267&fm=253&fmt=auto&app=138&f=JPEG?w=894&h=500",0,,,1
403.jpg,"https://img1.baidu.com/it/u=2908817458,56690593&fm=253&fmt=auto&app=120&f=JPEG?w=353&h=499",0,,,-1
4030.jpg,"https://img1.baidu.com/it/u=2012973147,647394797&fm=253&fmt=auto&app=138&f=JPEG?w=353&h=499",1,11,12,-1
4031.jpg,"https://img1.baidu.com/it/u=1864763947,145612567&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=700",1,11,12,-1
4032.jpg,https://nwzimg.wezhan.cn/contents/sitefiles2024/10120448/images/8125800.jpg,0,,,0
4033.jpg,https://pic.ibaotu.com/00/16/63/43j888piCk4T.jpg-2.jpg!ww7002,0,,,-1
4034.jpg,"https://img1.baidu.com/it/u=3602060722,2440112954&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,11,2,1
4035.jpg,"https://img2.baidu.com/it/u=1535461728,1165336116&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=995",0,,,0
4036.jpg,http://pic.ntimg.cn/20100902/5624051_081314537383_2.jpg,1,2,7,1
4037.jpg,"https://img0.baidu.com/it/u=2248338967,3431693325&fm=253&fmt=auto&app=138&f=JPEG?w=707&h=500",0,,,1
4038.jpg,"https://img2.baidu.com/it/u=807518452,607145054&fm=253&fmt=auto&app=138&f=JPEG?w=1022&h=482",0,,,1
4039.jpg,"https://img2.baidu.com/it/u=3671632780,3346504627&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=322",1,12,5,0
404.jpg,"https://img0.baidu.com/it/u=156973507,1097441022&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=1031",0,,,1
4040.jpg,"https://img0.baidu.com/it/u=2400947631,2983655183&fm=253&fmt=auto&app=138&f=JPEG?w=719&h=500",1,12,10,0
4041.jpg,"https://img2.baidu.com/it/u=3241307355,2096037118&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=667",0,,,-1
4042.jpg,https://img.zcool.cn/community/017a3d598c102fa8012156036acdad.jpg@1280w_1l_2o_100sh.jpg,1,12,8,-1
4043.jpg,https://pic.ntimg.cn/file/20160527/20180988_074923452000_2.jpg,0,,,1
4044.jpg,"https://img1.baidu.com/it/u=3952848012,3212027696&fm=253&fmt=auto&app=138&f=JPEG?w=748&h=500",1,4,12,1
4045.jpg,https://imgs.design006.com/202006/Design006_Ez6hz8SpMP.jpg?x-oss-8=style/prev_w_750_h_auto,0,,,1
4046.jpg,https://img.zcool.cn/community/01a3195cd22aa4a801214168f21456.jpg@1280w_1l_2o_100sh.jpg,0,,,-1
4047.jpg,"https://img1.baidu.com/it/u=3800971164,334919984&fm=253&fmt=auto&app=138&f=JPEG?w=264&h=294",0,,,1
4048.jpg,"https://img0.baidu.com/it/u=368622957,1320551671&fm=253&fmt=auto&app=138&f=JPEG?w=499&h=375",0,,,0
4049.jpg,https://pic.ntimg.cn/20120528/10191325_120550973000_2.jpg,1,12,12,0
405.jpg,http://img.zcool.cn/community/012a5656d9343b32f875520f03698f.jpg@900w_1l_2o_100sh.jpg,0,,,0
4050.jpg,"http://t13.baidu.com/it/u=1909387690,3274896095&fm=224&app=112&f=JPEG?w=500&h=500",0,,,0
4051.jpg,"https://img2.baidu.com/it/u=671856926,1234104530&fm=253&fmt=auto&app=138&f=JPEG?w=707&h=500",1,7,12,-1
4052.jpg,https://pic.ibaotu.com/00/15/96/74i888piCErb.jpg-1.jpg!ww7002,0,,,1
4053.jpg,"https://img2.baidu.com/it/u=3188065651,3304170213&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",0,,,0
4054.jpg,"https://img0.baidu.com/it/u=2740392332,1213629627&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=707",1,10,3,-1
4055.jpg,"https://img2.baidu.com/it/u=3522774631,3434511479&fm=253&fmt=auto&app=138&f=JPEG?w=640&h=365",0,,,0
4056.jpg,"https://img2.baidu.com/it/u=1934018081,3038136451&fm=253&fmt=auto&app=138&f=JPEG?w=285&h=726",0,,,1
4057.jpg,"https://img0.baidu.com/it/u=942890464,3257473569&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=724",1,11,12,-1
4058.jpg,"https://img2.baidu.com/it/u=2620481658,2116651465&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=750",0,,,1
4059.jpg,"https://img2.baidu.com/it/u=3414560876,1121013814&fm=253&fmt=auto&app=138&f=PNG?w=500&h=2167",0,,,1
406.jpg,http://img.aiimg.com/uploads/userup/1302/0ZJ92K034.jpg,1,10,9,1
4060.jpg,https://img-u-0.51miz.com/preview/muban/00/00/28/83/M-288342-A0433243.jpg-0.jpg,1,9,12,-1
4061.jpg,"https://img2.baidu.com/it/u=3522745078,1965107560&fm=253&fmt=auto&app=138&f=JPEG?w=333&h=499",1,12,12,1
4062.jpg,"http://t14.baidu.com/it/u=3360137635,885138533&fm=224&app=112&f=JPEG?w=500&h=500",0,,,0
4063.jpg,https://pic.ntimg.cn/file/20200806/28794675_141547342087_2.jpg,0,,,1
4064.jpg,https://pic.ntimg.cn/file/20200908/5775090_075712432036_2.jpg,0,,,1
4065.jpg,"http://t15.baidu.com/it/u=3079641874,1159789464&fm=224&app=112&f=JPEG?w=499&h=227",0,,,1
